itemA,itemB,count,support,confidence_A_to_B,confidence_B_to_A,lift
lunch box i love london,spotty bunting,57,0.002804566030308994,0.08096590909090909,0.05116696588868941,1.4771554186388116
ivory kitchen scales,jumbo storage bag suki,57,0.002804566030308994,0.08456973293768547,0.04838709677419355,1.459079161481765
heart of wicker small,jumbo bag vintage doily,57,0.002804566030308994,0.04826418289585097,0.08177905308464849,1.4073475655312413
doormat keep calm and come in,lunch bag spaceboy design,57,0.002804566030308994,0.07916666666666666,0.04969485614646905,1.4027753560011624
postage,set of 3 regency cake tins,57,0.002804566030308994,0.05327102803738318,0.06842737094837935,1.299736343135385
rex cash+carry jumbo shopper,set of 4 pantry jelly moulds,57,0.002804566030308994,0.06551724137931035,0.05418250950570342,1.2657532450504785
lunch bag cars blue,please one person metal sign,57,0.002804566030308994,0.05035335689045936,0.06892382103990327,1.2374626667976976
alarm clock bakelike green,postage,57,0.002804566030308994,0.05894519131334023,0.05327102803738318,1.1196281011703988
antique silver t-light glass,strawberry ceramic trinket box,56,0.0027553631174965557,0.08223201174743025,0.08034433285509325,2.3978241129910653
antique silver t-light glass,cook with wine metal sign,56,0.0027553631174965557,0.08223201174743025,0.08,2.387547723935389
hanging heart jar t-light holder,ivory kitchen scales,56,0.0027553631174965557,0.07909604519774012,0.0830860534124629,2.3850860869419437
hanging heart jar t-light holder,jumbo bag 50's christmas,56,0.0027553631174965557,0.07909604519774012,0.07898448519040903,2.267345588996996
pink regency teacup and saucer,plasters in tin woodland animals,56,0.0027553631174965557,0.07608695652173914,0.08092485549132948,2.2346695149535054
hanging heart jar t-light holder,round snack boxes set of4 woodland,56,0.0027553631174965557,0.07909604519774012,0.07745504840940526,2.223441248407842
jumbo bag 50's christmas,scottie dog hot water bottle,56,0.0027553631174965557,0.07898448519040903,0.07378129117259552,2.114994304360834
cook with wine metal sign,paper bunting retrospot,56,0.0027553631174965557,0.08,0.07115628970775095,2.065972045743329
clothes pegs retrospot pack 24,scottie dog hot water bottle,56,0.0027553631174965557,0.07466666666666667,0.07378129117259552,1.9993746157224417
chocolate hot water bottle,doormat red retrospot,56,0.0027553631174965557,0.06698564593301436,0.08211143695014662,1.9962115365727031
jumbo bag spaceboy design,set/5 red retrospot lid glass bowls,56,0.0027553631174965557,0.08211143695014662,0.06534422403733955,1.947296201370805
gin + tonic diet metal sign,paper chain kit vintage christmas,56,0.0027553631174965557,0.07526881720430108,0.0690505548705302,1.8862681145008815
jumbo bag vintage leaf,lunch box i love london,56,0.0027553631174965557,0.06526806526806526,0.07954545454545454,1.8842445433354522
jumbo bag alphabet,strawberry ceramic trinket box,56,0.0027553631174965557,0.06327683615819209,0.08034433285509325,1.8451053344032942
gin + tonic diet metal sign,jumbo bag vintage leaf,56,0.0027553631174965557,0.07526881720430108,0.06526806526806526,1.782941073263654
doormat keep calm and come in,heart of wicker large,56,0.0027553631174965557,0.07777777777777778,0.06100217864923747,1.7219559428709754
please one person metal sign,woodland charlotte bag,56,0.0027553631174965557,0.06771463119709795,0.06771463119709795,1.664125954594702
baking set 9 piece retrospot,home building block word,56,0.0027553631174965557,0.062360801781737196,0.07329842931937172,1.658927925931972
ivory kitchen scales,lunch bag apple design,56,0.0027553631174965557,0.0830860534124629,0.0547945205479452,1.652290557294419
lunch bag pink polkadot,wood black board ant white finish,56,0.0027553631174965557,0.0521901211556384,0.08383233532934131,1.5878922490526868
set of 3 heart cookie cutters,spotty bunting,56,0.0027553631174965557,0.08358208955223881,0.05026929982046679,1.524885447091294
6 ribbons rustic charm,rex cash+carry jumbo shopper,56,0.0027553631174965557,0.059447983014861996,0.06436781609195402,1.3887595480391437
lunch bag apple design,set of 6 spice tins pantry design,56,0.0027553631174965557,0.0547945205479452,0.06888068880688807,1.3697956157643765
paper chain kit vintage christmas,wooden picture frame white finish,56,0.0027553631174965557,0.0690505548705302,0.05128205128205128,1.2851497043852158
cook with wine metal sign,gumball coat rack,55,0.0027061602046841173,0.07857142857142857,0.08196721311475409,2.3798594847775174
cook with wine metal sign,jumbo bag spaceboy design,55,0.0027061602046841173,0.07857142857142857,0.08064516129032258,2.3414746543778797
antique silver t-light glass,lunch box i love london,55,0.0027061602046841173,0.08076358296622614,0.078125,2.3315895741556534
red hanging heart t-light holder,wood black board ant white finish,55,0.0027061602046841173,0.07628294036061026,0.08233532934131736,2.3209198800734177
doormat red retrospot,round snack boxes set of4 woodland,55,0.0027061602046841173,0.08064516129032258,0.07607192254495158,2.2669879088029266
scottie dog hot water bottle,set of 3 heart cookie cutters,55,0.0027061602046841173,0.07246376811594203,0.08208955223880597,2.1981397361020982
clothes pegs retrospot pack 24,jumbo bag vintage doily,55,0.0027061602046841173,0.07333333333333333,0.07890961262553801,2.1383452893352466
hot water bottle keep calm,plasters in tin woodland animals,55,0.0027061602046841173,0.07133592736705577,0.07947976878612717,2.0951320633064183
gardeners kneeling pad cup of tea,red hanging heart t-light holder,55,0.0027061602046841173,0.07294429708222812,0.07628294036061026,2.0561995754496594
cook with wine metal sign,popcorn holder,55,0.0027061602046841173,0.07857142857142857,0.07078507078507079,2.0551939694796837
60 teatime fairy cake cases,jumbo bag vintage doily,55,0.0027061602046841173,0.06892230576441102,0.07890961262553801,2.009723016292525
hand over the chocolate   sign,woodland charlotte bag,55,0.0027061602046841173,0.08136094674556213,0.06650544135429262,1.9994919971666323
paper chain kit vintage christmas,strawberry ceramic trinket box,55,0.0027061602046841173,0.06781750924784218,0.07890961262553801,1.977507974107811
chocolate hot water bottle,pink regency teacup and saucer,55,0.0027061602046841173,0.06578947368421052,0.07472826086956522,1.8167191075514875
home building block word,paper chain kit vintage christmas,55,0.0027061602046841173,0.07198952879581152,0.06781750924784218,1.8040877721899793
home building block word,set of 3 regency cake tins,55,0.0027061602046841173,0.07198952879581152,0.06602641056422569,1.7564407962137734
doormat keep calm and come in,spaceboy lunch box,55,0.0027061602046841173,0.0763888888888889,0.06221719457013575,1.756253142282554
red toadstool led night light,scottie dog hot water bottle,55,0.0027061602046841173,0.06555423122765197,0.07246376811594203,1.7553678464700904
hand over the chocolate   sign,jumbo bag apples,55,0.0027061602046841173,0.08136094674556213,0.05705394190871369,1.7153318274448184
6 ribbons rustic charm,lunch bag alphabet design,55,0.0027061602046841173,0.058386411889596604,0.07596685082872928,1.6390130321051952
round snack boxes set of4 woodland,wooden frame antique white,55,0.0027061602046841173,0.07607192254495158,0.05741127348643006,1.613868219001666
gin + tonic diet metal sign,retrospot tea set ceramic 11 pc,55,0.0027061602046841173,0.0739247311827957,0.05869797225186766,1.6034645000631162
alarm clock bakelike red,jumbo bag spaceboy design,55,0.0027061602046841173,0.053554040895813046,0.08064516129032258,1.595941828689889
chocolate hot water bottle,retrospot tea set ceramic 11 pc,55,0.0027061602046841173,0.06578947368421052,0.05869797225186766,1.4270066842666969
lunch bag woodland,rex cash+carry jumbo shopper,55,0.0027061602046841173,0.054780876494023904,0.06321839080459771,1.2797316481201628
jumbo bag pink polkadot,rex cash+carry jumbo shopper,55,0.0027061602046841173,0.04541701073492981,0.06321839080459771,1.0609831335364523
doormat red retrospot,set of 3 heart cookie cutters,54,0.002656957291871679,0.07917888563049853,0.08059701492537313,2.4018383157526153
doormat red retrospot,gumball coat rack,54,0.002656957291871679,0.07917888563049853,0.08047690014903129,2.398258824969079
jumbo bag vintage doily,set of 3 butterfly cookie cutters,54,0.002656957291871679,0.07747489239598278,0.08035714285714286,2.343154334904694
doormat red retrospot,strawberry ceramic trinket box,54,0.002656957291871679,0.07917888563049853,0.07747489239598278,2.308797233219874
ivory kitchen scales,round snack boxes set of4 woodland,54,0.002656957291871679,0.08011869436201781,0.07468879668049792,2.252188581208368
jumbo bag vintage doily,scottie dog hot water bottle,54,0.002656957291871679,0.07747489239598278,0.07114624505928854,2.0745714269511915
recycling bag retrospot,red hanging heart t-light holder,54,0.002656957291871679,0.07267833109017496,0.07489597780859916,2.048702359329703
clothes pegs retrospot pack 24,doormat keep calm and come in,54,0.002656957291871679,0.072,0.075,2.0324000000000004
pack of 60 pink paisley cake cases,wood black board ant white finish,54,0.002656957291871679,0.06420927467300833,0.08083832335329341,1.9535767940931457
vintage snap cards,wood black board ant white finish,54,0.002656957291871679,0.06129398410896708,0.08083832335329341,1.8648786422614478
plasters in tin woodland animals,rex cash+carry jumbo shopper,54,0.002656957291871679,0.07803468208092486,0.06206896551724138,1.8229619294399042
baking set 9 piece retrospot,gumball coat rack,54,0.002656957291871679,0.060133630289532294,0.08047690014903129,1.8213947868918843
cook with wine metal sign,jumbo bag alphabet,54,0.002656957291871679,0.07714285714285714,0.061016949152542375,1.7715835351089588
gin + tonic diet metal sign,set of 3 regency cake tins,54,0.002656957291871679,0.07258064516129033,0.06482593037214886,1.770863183983271
ivory kitchen scales,jumbo  bag baroque black white,54,0.002656957291871679,0.08011869436201781,0.05837837837837838,1.760359291041784
hot water bottle keep calm,woodland charlotte bag,54,0.002656957291871679,0.07003891050583658,0.06529625151148731,1.7212464535920469
baking set 9 piece retrospot,doormat keep calm and come in,54,0.002656957291871679,0.060133630289532294,0.075,1.6974387527839643
hot water bottle keep calm,red toadstool led night light,54,0.002656957291871679,0.07003891050583658,0.06436233611442194,1.696627910751636
home building block word,jumbo bag woodland animals,54,0.002656957291871679,0.07068062827225131,0.06323185011709602,1.6820996358375122
alarm clock bakelike green,doormat red retrospot,54,0.002656957291871679,0.055842812823164424,0.07917888563049853,1.6641485745131872
baking set 9 piece retrospot,hot water bottle keep calm,54,0.002656957291871679,0.060133630289532294,0.07003891050583658,1.5851568119383326
chocolate hot water bottle,dolly girl lunch box,54,0.002656957291871679,0.0645933014354067,0.06506024096385542,1.5816798293653083
baking set 9 piece retrospot,jumbo bag strawberry,54,0.002656957291871679,0.060133630289532294,0.06625766871165645,1.4995777938704962
rex cash+carry jumbo shopper,spaceboy lunch box,54,0.002656957291871679,0.06206896551724138,0.06108597285067873,1.4270244968013732
retrospot tea set ceramic 11 pc,rex cash+carry jumbo shopper,54,0.002656957291871679,0.0576307363927428,0.06206896551724138,1.3463069959150629
ivory kitchen scales,jumbo bag pink polkadot,54,0.002656957291871679,0.08011869436201781,0.04459124690338563,1.3446179555851776
assorted colour bird ornament,round snack boxes set of4 woodland,54,0.002656957291871679,0.03773584905660377,0.07468879668049792,1.0607792478926903
assorted colour bird ornament,charlotte bag pink polkadot,54,0.002656957291871679,0.03773584905660377,0.07317073170731707,1.0392186940737331
gumball coat rack,wood black board ant white finish,53,0.0026077543790592405,0.07898658718330849,0.07934131736526946,2.40317873939156
gumball coat rack,lunch bag dolly girl design,53,0.0026077543790592405,0.07898658718330849,0.07898658718330849,2.392434274088766
hand over the chocolate   sign,lunch bag dolly girl design,53,0.0026077543790592405,0.07840236686390532,0.07898658718330849,2.374738754310003
gumball coat rack,jumbo bag vintage doily,53,0.0026077543790592405,0.07898658718330849,0.07604017216642754,2.3031899539649383
cook with wine metal sign,lunch bag dolly girl design,53,0.0026077543790592405,0.07571428571428572,0.07898658718330849,2.293319139876517
doormat keep calm and come in,ivory kitchen scales,53,0.0026077543790592405,0.07361111111111111,0.07863501483679525,2.219691724365315
gumball coat rack,lunch bag alphabet design,53,0.0026077543790592405,0.07898658718330849,0.07320441988950276,2.2172975109303343
antique silver t-light glass,lunch bag alphabet design,53,0.0026077543790592405,0.07782672540381791,0.07320441988950276,2.184738076114911
gumball coat rack,pink regency teacup and saucer,53,0.0026077543790592405,0.07898658718330849,0.07201086956521739,2.181145921078209
doormat keep calm and come in,lunch box i love london,53,0.0026077543790592405,0.07361111111111111,0.07528409090909091,2.125102588383838
jumbo storage bag skulls,scottie dog hot water bottle,53,0.0026077543790592405,0.07539118065433854,0.06982872200263504,2.01877517209325
chocolate hot water bottle,wood black board ant white finish,53,0.0026077543790592405,0.06339712918660287,0.07934131736526946,1.9288671460905944
chocolate hot water bottle,lunch bag dolly girl design,53,0.0026077543790592405,0.06339712918660287,0.07898658718330849,1.9202432989396676
cook with wine metal sign,set of 3 regency cake tins,53,0.0026077543790592405,0.07571428571428572,0.06362545018007203,1.8473194992282627
hanging heart jar t-light holder,please one person metal sign,53,0.0026077543790592405,0.0748587570621469,0.06408706166868199,1.839696951065385
antique silver t-light glass,spaceboy lunch box,53,0.0026077543790592405,0.07782672540381791,0.05995475113122172,1.789310370030764
lunch bag alphabet design,rex cash+carry jumbo shopper,53,0.0026077543790592405,0.07320441988950276,0.06091954022988506,1.7101225630278782
jumbo bag woodland animals,scottie dog hot water bottle,53,0.0026077543790592405,0.06206088992974239,0.06982872200263504,1.6618254636786356
hot water bottle keep calm,pack of 60 pink paisley cake cases,53,0.0026077543790592405,0.06874189364461739,0.06302021403091558,1.661248806698221
lunch bag apple design,wood black board ant white finish,53,0.0026077543790592405,0.05185909980430528,0.07934131736526946,1.5778208748842824
chocolate hot water bottle,spaceboy lunch box,53,0.0026077543790592405,0.06339712918660287,0.05995475113122172,1.4575602416159694
hand over the chocolate   sign,spotty bunting,53,0.0026077543790592405,0.07840236686390532,0.04757630161579892,1.4303857308276589
lunch bag alphabet design,wooden picture frame white finish,53,0.0026077543790592405,0.07320441988950276,0.048534798534798536,1.362460283731002
chocolate hot water bottle,jumbo bag apples,53,0.0026077543790592405,0.06339712918660287,0.054979253112033194,1.3366008854652665
paper bunting retrospot,postage,53,0.0026077543790592405,0.06734434561626429,0.04953271028037383,1.2791649348644447
jumbo bag pink polkadot,scottie dog hot water bottle,53,0.0026077543790592405,0.04376548307184145,0.06982872200263504,1.171923159357188
natural slate heart chalkboard,rex cash+carry jumbo shopper,53,0.0026077543790592405,0.04301948051948052,0.06091954022988506,1.0049746230780714
hand over the chocolate   sign,ivory kitchen scales,52,0.0025585514662468016,0.07692307692307693,0.0771513353115727,2.3195617438940883
gumball coat rack,jumbo bag spaceboy design,52,0.0025585514662468016,0.07749627421758569,0.07624633431085044,2.309434424044298
strawberry ceramic trinket box,wood black board ant white finish,52,0.0025585514662468016,0.0746054519368723,0.07784431137724551,2.2698820436601688
hanging heart jar t-light holder,wood black board ant white finish,52,0.0025585514662468016,0.07344632768361582,0.07784431137724551,2.234615514733245
cook with wine metal sign,doormat red retrospot,52,0.0025585514662468016,0.07428571428571429,0.07624633431085044,2.213757855048177
lunch bag alphabet design,set of 3 butterfly cookie cutters,52,0.0025585514662468016,0.0718232044198895,0.07738095238095238,2.17222441462773
doormat keep calm and come in,jumbo bag spaceboy design,52,0.0025585514662468016,0.07222222222222222,0.07624633431085044,2.152264581296839
hanging heart jar t-light holder,lunch box i love london,52,0.0025585514662468016,0.07344632768361582,0.07386363636363637,2.120345403184386
doormat keep calm and come in,jumbo bag vintage doily,52,0.0025585514662468016,0.07222222222222222,0.0746054519368723,2.105946118284712
doormat keep calm and come in,hanging heart jar t-light holder,52,0.0025585514662468016,0.07222222222222222,0.07344632768361582,2.0732266164469553
60 teatime fairy cake cases,wood black board ant white finish,52,0.0025585514662468016,0.06516290726817042,0.07784431137724551,1.982591208560323
doormat keep calm and come in,gin + tonic diet metal sign,52,0.0025585514662468016,0.07222222222222222,0.06989247311827956,1.9729091995221026
ivory kitchen scales,jumbo bag strawberry,52,0.0025585514662468016,0.0771513353115727,0.0638036809815951,1.9239555078189
hand over the chocolate   sign,set of 3 regency cake tins,52,0.0025585514662468016,0.07692307692307693,0.062424969987995196,1.8768122633668851
jumbo bag vintage leaf,set of 3 heart cookie cutters,52,0.0025585514662468016,0.06060606060606061,0.07761194029850746,1.8384441429217546
alarm clock bakelike pink,hot water bottle keep calm,52,0.0025585514662468016,0.06851119894598155,0.06744487678339818,1.8059943026953682
dolly girl lunch box,doormat keep calm and come in,52,0.0025585514662468016,0.06265060240963856,0.07222222222222222,1.768487282463186
60 teatime fairy cake cases,hot water bottle keep calm,52,0.0025585514662468016,0.06516290726817042,0.06744487678339818,1.7177314232403316
retrospot tea set ceramic 11 pc,wood black board ant white finish,52,0.0025585514662468016,0.05549626467449306,0.07784431137724551,1.6884821605455047
jumbo bag 50's christmas,wooden frame antique white,52,0.0025585514662468016,0.07334273624823695,0.054279749478079335,1.555968446251741
jumbo bag apples,red hanging heart t-light holder,52,0.0025585514662468016,0.05394190871369295,0.07212205270457697,1.5205483393857075
hot water bottle keep calm,set/20 red retrospot paper napkins,52,0.0025585514662468016,0.06744487678339818,0.05394190871369295,1.4219394976616022
home building block word,lunch bag apple design,52,0.0025585514662468016,0.06806282722513089,0.050880626223091974,1.3535312138195303
rex cash+carry jumbo shopper,set/20 red retrospot paper napkins,52,0.0025585514662468016,0.059770114942528735,0.05394190871369295,1.2601325893070063
alarm clock bakelike red,rex cash+carry jumbo shopper,52,0.0025585514662468016,0.05063291139240506,0.059770114942528735,1.1828313691255639
assorted colour bird ornament,jumbo bag spaceboy design,52,0.0025585514662468016,0.0363382250174703,0.07624633431085044,1.0829004182625606
assorted colour bird ornament,jumbo bag woodland animals,52,0.0025585514662468016,0.0363382250174703,0.06088992974238876,0.8647986946780635
lunch bag dolly girl design,set of 3 heart cookie cutters,51,0.0025093485534343632,0.07600596125186289,0.07611940298507462,2.3055897857953154
jumbo storage bag skulls,red hanging heart t-light holder,51,0.0025093485534343632,0.07254623044096728,0.07073509015256588,2.0449786234150054
dotcom postage,lunch bag alphabet design,51,0.0025093485534343632,0.07203389830508475,0.07044198895027624,2.0221228579455004
hand over the chocolate   sign,scottie dog hot water bottle,51,0.0025093485534343632,0.07544378698224852,0.06719367588932806,2.0201838295483783
doormat keep calm and come in,lunch bag alphabet design,51,0.0025093485534343632,0.07083333333333333,0.07044198895027624,1.9884208103130754
lunch box i love london,scottie dog hot water bottle,51,0.0025093485534343632,0.07244318181818182,0.06719367588932806,1.9398356090549764
round snack boxes set of4 woodland,scottie dog hot water bottle,51,0.0025093485534343632,0.07053941908713693,0.06719367588932806,1.8888579097852054
lunch bag alphabet design,scottie dog hot water bottle,51,0.0025093485534343632,0.07044198895027624,0.06719367588932806,1.8862489900203088
red toadstool led night light,wood black board ant white finish,51,0.0025093485534343632,0.060786650774731825,0.07634730538922156,1.849442949619236
chocolate hot water bottle,gumball coat rack,51,0.0025093485534343632,0.061004784688995214,0.07600596125186289,1.8477812876589252
jumbo bag woodland animals,wood black board ant white finish,51,0.0025093485534343632,0.059718969555035126,0.07634730538922156,1.816958588677446
jumbo bag alphabet,set of 3 heart cookie cutters,51,0.0025093485534343632,0.0576271186440678,0.07611940298507462,1.7480799392866178
ivory kitchen scales,spaceboy lunch box,51,0.0025093485534343632,0.07566765578635015,0.057692307692307696,1.7396713079205661
hand over the chocolate   sign,jumbo bag alphabet,51,0.0025093485534343632,0.07544378698224852,0.0576271186440678,1.7325644368669142
gumball coat rack,heart of wicker large,51,0.0025093485534343632,0.07600596125186289,0.05555555555555555,1.682728928630568
heart of wicker large,jumbo bag vintage doily,51,0.0025093485534343632,0.05555555555555555,0.07317073170731707,1.619958552526702
lunch bag suki design,wood black board ant white finish,51,0.0025093485534343632,0.04730983302411874,0.07634730538922156,1.4394087520691456
ivory kitchen scales,lunch bag suki design,51,0.0025093485534343632,0.07566765578635015,0.04730983302411874,1.426595024305919
heart of wicker small,lunch bag alphabet design,51,0.0025093485534343632,0.04318374259102455,0.07044198895027624,1.2122463873204186
lunch bag apple design,wooden frame antique white,51,0.0025093485534343632,0.049902152641878667,0.05323590814196242,1.0586757309953467
assorted colour bird ornament,strawberry ceramic trinket box,51,0.0025093485534343632,0.03563941299790356,0.07317073170731707,1.0392186940737331
gumball coat rack,hanging heart jar t-light holder,50,0.002460145640621925,0.07451564828614009,0.07062146892655367,2.1390621974117385
hanging heart jar t-light holder,jumbo bag spaceboy design,50,0.002460145640621925,0.07062146892655367,0.07331378299120235,2.1045611942276783
doormat keep calm and come in,set of 3 butterfly cookie cutters,50,0.002460145640621925,0.06944444444444445,0.0744047619047619,2.1002810846560847
hanging heart jar t-light holder,jumbo bag vintage doily,50,0.002460145640621925,0.07062146892655367,0.07173601147776183,2.059269346432248
antique silver t-light glass,gin + tonic diet metal sign,50,0.002460145640621925,0.07342143906020558,0.06720430107526881,2.005668450886584
gin + tonic diet metal sign,plasters in tin woodland animals,50,0.002460145640621925,0.06720430107526881,0.07225433526011561,1.9737864379389645
red hanging heart t-light holder,strawberry charlotte bag,50,0.002460145640621925,0.06934812760055478,0.06983240223463687,1.9684795326168651
alarm clock bakelike pink,jumbo bag spaceboy design,50,0.002460145640621925,0.06587615283267458,0.07331378299120235,1.9631479914534868
gin + tonic diet metal sign,jumbo bag vintage doily,50,0.002460145640621925,0.06720430107526881,0.07173601147776183,1.9596272812823006
home building block word,plasters in tin woodland animals,50,0.002460145640621925,0.06544502617801047,0.07225433526011561,1.9221166358986772
pink regency teacup and saucer,red hanging heart t-light holder,50,0.002460145640621925,0.06793478260869565,0.06934812760055478,1.9149882409696677
home building block word,jumbo storage bag skulls,50,0.002460145640621925,0.06544502617801047,0.07112375533428165,1.8920408421648431
home building block word,lunch box i love london,50,0.002460145640621925,0.06544502617801047,0.07102272727272728,1.8893532841504044
hand over the chocolate   sign,paper chain kit vintage christmas,50,0.002460145640621925,0.07396449704142012,0.06165228113440197,1.8535813044017542
cook with wine metal sign,paper chain kit vintage christmas,50,0.002460145640621925,0.07142857142857142,0.06165228113440197,1.7900299453936939
set/5 red retrospot lid glass bowls,wood black board ant white finish,50,0.002460145640621925,0.058343057176196034,0.0748502994011976,1.77509624857636
60 teatime fairy cake cases,doormat keep calm and come in,50,0.002460145640621925,0.06265664160401002,0.06944444444444445,1.7686577554998608
set of 3 regency cake tins,strawberry ceramic trinket box,50,0.002460145640621925,0.060024009603841535,0.07173601147776183,1.7502553388643836
doormat keep calm and come in,jumbo bag strawberry,50,0.002460145640621925,0.06944444444444445,0.06134969325153374,1.7317655078391274
red hanging heart t-light holder,red toadstool led night light,50,0.002460145640621925,0.06934812760055478,0.05959475566150179,1.6798943329602805
baking set 9 piece retrospot,jumbo bag spaceboy design,50,0.002460145640621925,0.0556792873051225,0.07331378299120235,1.659275418166143
ivory kitchen scales,retrospot tea set ceramic 11 pc,50,0.002460145640621925,0.07418397626112759,0.05336179295624333,1.6090876558496876
scottie dog hot water bottle,spaceboy lunch box,50,0.002460145640621925,0.06587615283267458,0.05656108597285068,1.5145553508724865
chocolate hot water bottle,jumbo bag alphabet,50,0.002460145640621925,0.05980861244019139,0.05649717514124294,1.3735030951801692
assorted colour bird ornament,jumbo storage bag skulls,50,0.002460145640621925,0.03494060097833683,0.07112375533428165,1.0101461938601959
postage,spotty bunting,50,0.002460145640621925,0.04672897196261682,0.04488330341113106,0.8525310827362875
doormat red retrospot,wood black board ant white finish,49,0.0024109427278094864,0.0718475073313783,0.07335329341317365,2.1859711661720547
antique silver t-light glass,ivory kitchen scales,49,0.0024109427278094864,0.07195301027900147,0.07270029673590504,2.169692850015469
hand over the chocolate   sign,jumbo bag spaceboy design,49,0.0024109427278094864,0.07248520710059171,0.0718475073313783,2.1601016849155807
gumball coat rack,jumbo bag 50's christmas,49,0.0024109427278094864,0.07302533532041729,0.0691114245416079,2.0933242807505796
charlotte bag pink polkadot,wood black board ant white finish,49,0.0024109427278094864,0.06639566395663957,0.07335329341317365,2.020098015351411
gin + tonic diet metal sign,ivory kitchen scales,49,0.0024109427278094864,0.06586021505376344,0.07270029673590504,1.985968858683514
gin + tonic diet metal sign,jumbo bag spaceboy design,49,0.0024109427278094864,0.06586021505376344,0.0718475073313783,1.962673036294264
gumball coat rack,scottie dog hot water bottle,49,0.0024109427278094864,0.07302533532041729,0.06455862977602109,1.9554241305035056
clothes pegs retrospot pack 24,jumbo bag spaceboy design,49,0.0024109427278094864,0.06533333333333333,0.0718475073313783,1.9469716520039102
home building block word,lunch bag dolly girl design,49,0.0024109427278094864,0.06413612565445026,0.07302533532041729,1.9426268521625143
hanging heart jar t-light holder,scottie dog hot water bottle,49,0.0024109427278094864,0.0692090395480226,0.06455862977602109,1.8532338863952718
gin + tonic diet metal sign,lunch bag alphabet design,49,0.0024109427278094864,0.06586021505376344,0.06767955801104972,1.8488163131943207
jumbo bag 50's christmas,paper bunting retrospot,49,0.0024109427278094864,0.0691114245416079,0.062261753494282084,1.7847783893057678
hand over the chocolate   sign,rex cash+carry jumbo shopper,49,0.0024109427278094864,0.07248520710059171,0.05632183908045977,1.6933210909338232
spaceboy lunch box,wood black board ant white finish,49,0.0024109427278094864,0.05542986425339366,0.07335329341317365,1.6864619177933726
jumbo bag vintage doily,set/20 red retrospot paper napkins,49,0.0024109427278094864,0.0703012912482066,0.0508298755186722,1.4821612482661317
ivory kitchen scales,lunch bag woodland,49,0.0024109427278094864,0.07270029673590504,0.04880478087649402,1.4716741343232413
rabbit night light,red hanging heart t-light holder,49,0.0024109427278094864,0.05005107252298264,0.06796116504854369,1.4108710096492358
pack of 60 pink paisley cake cases,rex cash+carry jumbo shopper,49,0.0024109427278094864,0.05826397146254459,0.05632183908045977,1.3610999494307543
alarm clock bakelike red,red hanging heart t-light holder,49,0.0024109427278094864,0.04771178188899708,0.06796116504854369,1.3449296187406055
jam making set with jars,postage,49,0.0024109427278094864,0.04499540863177227,0.04579439252336449,0.8546604533010651
gumball coat rack,strawberry ceramic trinket box,48,0.002361739814997048,0.07153502235469449,0.06886657101865136,2.0859078828361706
doormat red retrospot,hanging heart jar t-light holder,48,0.002361739814997048,0.07038123167155426,0.06779661016949153,2.0203787464585714
gumball coat rack,red hanging heart t-light holder,48,0.002361739814997048,0.07153502235469449,0.06657420249653259,2.016474055945646
ivory kitchen scales,red hanging heart t-light holder,48,0.002361739814997048,0.0712166172106825,0.06657420249653259,2.007498652135799
jumbo bag spaceboy design,red hanging heart t-light holder,48,0.002361739814997048,0.07038123167155426,0.06657420249653259,1.983950280849748
cook with wine metal sign,jumbo bag 50's christmas,48,0.002361739814997048,0.06857142857142857,0.06770098730606489,1.9656498085835181
lunch box i love london,red hanging heart t-light holder,48,0.002361739814997048,0.06818181818181818,0.06657420249653259,1.9219518345731936
hand over the chocolate   sign,hot water bottle keep calm,48,0.002361739814997048,0.07100591715976332,0.0622568093385214,1.8717564985149546
gin + tonic diet metal sign,jumbo bag 50's christmas,48,0.002361739814997048,0.06451612903225806,0.06770098730606489,1.849401701624278
charlotte bag pink polkadot,doormat keep calm and come in,48,0.002361739814997048,0.06504065040650407,0.06666666666666667,1.835953026196929
home building block word,round snack boxes set of4 woodland,48,0.002361739814997048,0.06282722513089005,0.06639004149377593,1.7661141404705523
jumbo bag spaceboy design,paper chain kit vintage christmas,48,0.002361739814997048,0.07038123167155426,0.059186189889025895,1.7637831720008244
charlotte bag suki design,wood black board ant white finish,48,0.002361739814997048,0.054857142857142854,0.0718562874251497,1.669036783575706
doormat red retrospot,jumbo bag vintage leaf,48,0.002361739814997048,0.07038123167155426,0.055944055944055944,1.6671656788958842
jumbo bag alphabet,wood black board ant white finish,48,0.002361739814997048,0.05423728813559322,0.0718562874251497,1.6501776108799353
scottie dog hot water bottle,set of 6 spice tins pantry design,48,0.002361739814997048,0.06324110671936758,0.05904059040590406,1.5809498806450517
gin + tonic diet metal sign,rex cash+carry jumbo shopper,48,0.002361739814997048,0.06451612903225806,0.05517241379310345,1.5071560993696702
baking set 9 piece retrospot,lunch bag alphabet design,48,0.002361739814997048,0.053452115812917596,0.06629834254143646,1.5004983450023996
hot water bottle keep calm,jumbo bag pink vintage paisley,48,0.002361739814997048,0.0622568093385214,0.05620608899297424,1.481624581962657
hot water bottle keep calm,jumbo bag woodland animals,48,0.002361739814997048,0.0622568093385214,0.05620608899297424,1.481624581962657
ivory kitchen scales,rabbit night light,48,0.002361739814997048,0.0712166172106825,0.049029622063329927,1.4784540635239134
baking set 9 piece retrospot,gin + tonic diet metal sign,48,0.002361739814997048,0.053452115812917596,0.06451612903225806,1.4601623679862061
